Count,Label,Sentence
1,s,"Streaky perihilar opacification, XXXX a component of vascular congestion in central pulmonary edema persist"
1,s,Streaky perihilar opacities
1,s,Subcarinal calcified lymph XXXX
1,s,"Subcutaneous emphysema of the neck, left lateral chest, and right lateral abdominal soft tissues noted"
1,s,"Subcutaneous emphysema seen along the neck bilaterally, right lateral upper abdomen, and left chest"
1,s,Suboptimal inspiration with mild bibasilar hypoventilation and some subsegmental atelectasis within right middle lobe
1,s,Subsegmental atelectasis in the left lower lobe
1,s,Subsegmental atelectasis in the left lower lung
1,s,"Subtle airspace density within the medial right lung base, not obscuring the right heart XXXX"
1,s,Subtle increased opacity of right mid hemithorax XXXX related to superimposed soft tissues
1,s,Subtle opacities are present within the lingula as well
1,s,"Subtle prominence of interstitial markings in the bases, left worse than right"
1,s,Superimposed lower lobe airspace abnormalities are possible
1,s,Supine examinations are limited for evaluation of pneumoperitoneum
1,s,Surgical XXXX at the distal left clavicle
1,s,Surgical XXXX is noted in the right upper quadrant
1,s,Surgical XXXX overlie the soft tissues of the neck
1,s,Surgical XXXX remain in XXXX
1,s,Surgical cervical XXXX is redemonstrated
1,s,Surgical changes of the right hemithorax and mild cardiomegaly without acute cardiopulmonary abnormality identified
1,s,Surgical clips again seen overlying the superior mediastinum.There is an retrocardiac density compatible hiatal hernia
1,s,Surgical clips and suture lines are noted in the mediastinum
1,s,Surgical clips are again seen in the epigastric region
1,s,Surgical clips are identified in the left axilla
1,s,Surgical clips are identified in the mediastinum
1,s,Surgical clips are identified in the right neck and left mediastinum
1,s,Surgical clips are in the epigastrium of the abdomen
1,s,Surgical clips are noted in the region of the left breast
1,s,Surgical clips are present in the abdomen
1,s,Surgical clips are present in the left axilla
1,s,Surgical clips are present in the right upper quadrant
1,s,Surgical clips are present in the right upper quadrant of the abdomen
1,s,Surgical clips are seen in the upper abdomen
1,s,Surgical clips are seen the right upper quadrant
2,s,Surgical clips are seen within the right upper abdomen
1,s,Surgical clips are visualized in the right upper quadrant
1,s,Surgical clips in the right upper abdomen
1,s,Surgical clips near the gastroesophageal junction
1,s,Surgical clips overlying the left breast soft tissues
1,s,Surgical clips overlying the mediastinum
1,s,Surgical clips overlying the right breast
1,s,Surgical clips overlying the right upper quadrant
1,s,Surgical clips within the right upper quadrant
1,s,Surgical markers were XXXX in the images and left hip for the purpose of surgical planning
1,s,Surgical suture material projects over the right lung apex
1,s,Suture material overlies the left upper lobe
1,s,T-spine degenerative changes
5,s,T-spine osteophytes
1,s,T-spine osteophytes and DISH
1,s,T-spine small osteophytes
1,s,T9 is XXXX compared to XXXX thorax from XXXX
1,s,TIPS noted
1,s,TIPS shunt visualized
1,s,TIPS stent incidentally noted
1,s,"The 3 XXXX XXXX remain intact, and the prosthetic pulmonic valve is unchanged in position"
1,s,The XXXX 40 of the nodule is on the upper portion of the XXXX film
1,s,The XXXX fissure is convex upward
1,s,The XXXX of lateral view and limits evaluation for an effusion or the patellofemoral joint space
1,s,The XXXX right pneumothorax and XXXX pneumomediastinum are less apparent
1,s,The XXXX sternotomy XXXX are intact
1,s,The acromioclavicular joint and coracoclavicular joints are widened
1,s,The additional nodular opacities consistent with chronic granulomatous disease
1,s,The additional pacing XXXX over the left atrium also appear unchanged
1,s,The age of this fracture is unknown
1,s,The airway is XXXX
6,s,The aorta is atherosclerotic
1,s,The aorta is atherosclerotic and ectatic
1,s,The aorta is calcified
4,s,The aorta is calcified and tortuous
1,s,The aorta is dilated and tortuous
1,s,The aorta is ectatic and atherosclerotic but stable
1,s,The aorta is mildly tortuous
1,s,The aorta is mildly tortuous and ectatic
5,s,The aorta is tortuous
1,s,The aorta is tortuous and atherosclerotic
2,s,The aorta is tortuous and ectatic
1,s,The aorta is tortuous and ectatic with atherosclerotic calcifications
1,s,"The aorta is tortuous, but the heart and mediastinum otherwise normal"
4,s,The aorta is unfolded
1,s,The aortic XXXX is mildly tortuous
1,s,The aortic XXXX is near 5 cm in diameter
2,s,The aortic XXXX is on the left
1,s,The appearance XXXX atelectasis
1,s,The appearance XXXX subsegmental atelectasis
1,s,The appearance of the right base opacity XXXX atelectasis
1,s,The arm projects over chest on the lateral view
1,s,The ascending aorta is prominent and descending thoracic aorta is is tortuous
1,s,The bilateral apices are partially excluded from the XXXX-of-view
1,s,The bilateral costophrenic XXXX are excluded from the image on the PA view
1,s,The bilateral pulmonary arteries appear enlarged
1,s,The bony structures of the thorax demonstrate degenerative changes of the right shoulder and a XXXX right humerus consistent with distal humeral amputation
1,s,The bowel XXXX pattern is nonspecific
1,s,The bowel XXXX pattern is not well evaluated secondary to incomplete imaging of the abdomen
1,s,The calcified granulomas are stable
1,s,The cardiac XXXX generator overlies left upper thorax with XXXX XXXX tips overlying the right atrium and ventricles
1,s,The cardiac fluid is now mildly enlarged
1,s,The cardiac pacing leads XXXX over the right atrium and right ventricle
1,s,The cardiac silhouette appears be at upper limits of normal to borderline enlarged
1,s,The cardiac silhouette appears mildly enlarged
2,s,The cardiac silhouette is borderline enlarged
4,s,The cardiac silhouette is enlarged
1,s,The cardiac silhouette is enlarged and has a globular appearance
1,s,The cardiac silhouette is enlarged with no comparison studies
1,s,"The cardiac silhouette is enlarged, but stable"
5,s,The cardiac silhouette is mildly enlarged
1,s,The cardiac silhouette is mildly enlarged and appears mildly increased in size from the XXXX study
1,s,"The cardiac silhouette is mildly enlarged, similar to prior study"
1,s,"The cardiac silhouette is mildly enlarged, unchanged"
1,s,The cardiac silhouette is moderately enlarged with a cardiothoracic ratio of 16.224.7
1,s,The cardiac silhouette is overall enlarged
1,s,The cardiac silhouette is prominent but probably artifactually large due to diminished lung volumes
1,s,The cardiac silhouette remains markedly enlarged
1,s,The cardiac silhouette remains moderately enlarged
1,s,"The cardiac silhouette remains moderately enlarged, exaggerated by epicardial fat pads"
1,s,The cardiac silhouette size is borderline enlarged
1,s,The cardiomediastinal contours are within normal limits allowing for low lung volumes and patient rotation
1,s,The cardiomediastinal silhouette appears irregular secondary to the diffuse bilateral pulmonary interstitial disease
1,s,The cardiomediastinal silhouette is enlarged
1,s,The cardiomediastinal silhouette is enlarged but unchanged
1,s,The cardiomediastinal silhouette is normal in size and unchanged from prior examinations with sternotomy XXXX and surgical clips overlying
1,s,The cardiomediastinal silhouette is significantly enlarged
1,s,The cavity and the left upper lobe has decreased in size
1,s,The central pulmonary XXXX appear enlarged
1,s,The changes are compatible with known diagnosis of sarcoidosis
1,s,"The contour of the ascending aorta is prominent, consistent with known ascending aortic aneurysm"
2,s,The costophrenic XXXX are blunted
1,s,The costophrenic XXXX are excluded
1,s,The descending thoracic aorta is mildly tortuous
2,s,The descending thoracic aorta is tortuous
1,s,"The diaphragms are flattened, and the chest is somewhat XXXX shaped"
1,s,The distal tip of a right IJ dual-lumen central venous catheter is at the XXXX which junction
1,s,The distribution XXXX pulmonary edema
1,s,The dominant nodulemass in the left midlung is also mildly increased
1,s,The eventration of the left hemidiaphragm identified previously is largely unchanged since the previous computed tomogram
1,s,The feeding tube has been placed in the interval and extends below the diaphragm and below the XXXX-of-view
1,s,"The fibrosis appears to slightly increased XXXX compared to previous examination, in XXXX"
1,s,"The heart XXXX is large, unchanged from prior exam"
1,s,The heart XXXX is slightly large
1,s,"The heart also demonstrates the XXXX XXXX configuration, compatible with pericardial effusion"
1,s,The heart has the same configuration as seen previously with a pericardial effusion on an abdominal CT in XXXX
1,s,The heart is XXXX within normal limits in size given the low lung volumes an AP portable technique
1,s,The heart is again enlarged
1,s,"The heart is again enlarged, stable"
2,s,The heart is again mildly enlarged
3,s,The heart is borderline enlarged
3,s,The heart is borderline in size
1,s,The heart is borderline size
7,s,The heart is enlarged
1,s,The heart is enlarged with unfolding of the aorta
1,s,"The heart is enlarged, stable compared to the previous exam"
4,s,The heart is large
2,s,"The heart is large, and the pulmonary XXXX are engorged"
1,s,"The heart is large, the pulmonary XXXX are engorged"
1,s,The heart is mild enlarged
6,s,The heart is mildly enlarged
1,s,"The heart is mildly enlarged and pulmonary vasculature appears somewhat more prominent on the left than on the right, but the lungs appear clear, with no evidence of pleural effusion"
1,s,The heart is near top normal in size with normal appearance of the cardiomediastinal silhouette
1,s,The heart is near top normal in size with tortuosity of the aorta
1,s,The heart is near top normal in size with unfolding of the aorta
1,s,The heart is significantly enlarged
1,s,The heart is slightly large
3,s,The heart size is enlarged
4,s,The heart size is mildly enlarged
1,s,The heart size is moderate to severely enlarged
2,s,The heart size is moderately enlarged
1,s,The heart size is persistently enlarged
1,s,The heart size is upper limits normal or mildly enlarged
1,s,The heart size remains normal with an ectatic tortuous aorta
1,s,The inferior posterior sulcus is excluded
1,s,"The largest is noted in the left lower lobe, posteriorly measuring approximately 7.0 cm"
1,s,The largest measures 3.5 mm in diameter
1,s,The lateral images limited secondary to motion artifact
1,s,The lateral most screw is fractured
1,s,The lateral most screw of the clavicular fixation XXXX is fractured
1,s,The lateral projection is suboptimal as patient could not raise XXXX
1,s,The lateral view is degraded by patient motion
1,s,The lateral view is nondiagnostic due to patient positioning
1,s,The lateral view shows a XXXX left pleural effusion
1,s,The lateral views are limited by patient positioning and motion
3,s,The leads appear intact
1,s,The left and right XXXX remain enlarged and unchanged
1,s,The left central venous catheter tip overlies the lower SVC
1,s,The left chest pacemaker is unchanged from comparison exam with fractured proximal lateral XXXX and both XXXX tips overlying the right ventricle
1,s,The left chest wall pacemaker device with dual intracardiac leads is again noted
1,s,The left costophrenic sulcus is blunted
2,s,The left hemidiaphragm is elevated
2,s,The left hemidiaphragm remains elevated
1,s,The left hemidiaphragm remains mildly elevated
1,s,The left hilar calcified lymph XXXX appear stable
1,s,The left hilar contour is prominent
1,s,The left hilum is retracted superiorly
1,s,The left subclavian ICD is again identified
1,s,The left subclavian ICD is unchanged position
1,s,The left upper extremity PICC tip is in the mid SVC
1,s,The lower ribs are not adequately imaged to rule out pathology on the chest film
1,s,The lung volumes are low with bronchovascular crowding
1,s,"The lung volumes are low, with bronchovascular crowding"
2,s,The lungs appear hyperexpanded consistent with emphysema
1,s,The lungs are XXXX
1,s,The lungs are chronically hypoinflated
1,s,The lungs are clear and hyperinflated
10,s,The lungs are hyperexpanded
1,s,The lungs are hyperexpanded and hyperlucent compatible with chronic obstructive pulmonary disease
2,s,The lungs are hyperexpanded consistent with emphysema
1,s,The lungs are hyperexpanded the hemidiaphragms are flattened
1,s,The lungs are hyperexpanded with COPD
1,s,The lungs are hyperexpanded with flattened diaphragms
1,s,The lungs are hyperexpanded with flattening of hemidiaphragms and increased retrosternal airspace
2,s,The lungs are hyperexpanded with flattening of the bilateral hemidiaphragms
1,s,"The lungs are hyperexpanded, consistent with COPD"
1,s,"The lungs are hyperexpanded, consistent with emphysema"
1,s,"The lungs are hyperexpanded, with flattened diaphragms"
1,s,"The lungs are hyperexpanded, with increased AP diameter of the chest"
1,s,The lungs are hyperinflated
1,s,The lungs are hyperinflated but clear
1,s,The lungs are hyperinflated but otherwise clear bilaterally
1,s,The lungs are hyperinflated compatible with COPD
1,s,The lungs are hyperinflated compatible with emphysema
1,s,The lungs are hyperinflated with XXXX XXXX opacities compatible with pleural-parenchymal scarring
1,s,"The lungs are hyperinflated with biapical pleural-parenchymal scarring and upward retraction of the XXXX, similar to the prior study"
1,s,The lungs are hyperinflated with coarse interstitial markings compatible with obstructive pulmonary disease and emphysema
1,s,The lungs are hyperinflated with flattened diaphragms
1,s,The lungs are hyperinflated with flattening of the diaphragms
2,s,The lungs are hyperinflated with flattening of the diaphragms and tapering of the distal pulmonary vasculature
1,s,The lungs are hyperinflated with increased retrosternal airspace and flattening of hemidiaphragms
1,s,The lungs are hyperinflated with mildly coarsened interstitial markings consistent with chronic lung disease
1,s,The lungs are hyperlucent and hyperinflated compatible with emphysema
8,s,The lungs are hypoinflated
4,s,The lungs are hypoinflated but clear
2,s,The lungs are hypoinflated but grossly clear
1,s,The lungs are hypoinflated with blunted costophrenic XXXX
1,s,The lungs are hypoinflated with central bronchovascular crowding but no evidence of overt pulmonary edema
1,s,The lungs are hypoinflated with elevated left hemidiaphragm
1,s,The lungs are hypoinflated with mild basilar bronchovascular crowdingatelectasis
1,s,The lungs are hypoinflated with mild bronchovascular crowding
2,s,The lungs are hypoinflated with mildly elevated left hemidiaphragm
1,s,The lungs are hypoinflated with scarring in the left lung base
1,s,The lungs are hypoinflated without focal consolidation
2,s,The lungs are hypoventilated
4,s,The lungs are mildly hyperexpanded
1,s,The lungs are mildly hyperinflated but clear
1,s,The lungs are mildly hyperinflated with flattening of the diaphragms and expansion of the retrosternal clear space
1,s,The lungs are mildly hyperinflated with flattening of the hemidiaphragms
1,s,"The lungs are mildly hyperinflated, without evidence of focal airspace disease, pneumothorax, or pleural effusion"
1,s,The lungs are mildly hyperlucent but clear
1,s,The lungs are mildly hypoinflated
1,s,The lungs are mildly hypoinflated but clear
1,s,"The lungs are mildly hypoinflated but clear of focal airspace disease, pneumothorax, or pleural effusion"
1,s,"The lungs are mildly hypoinflated but grossly clear of focal airspace disease, pneumothorax or pleural effusion"
2,s,"The lungs are mildly hypoinflated but grossly clear of focal airspace disease, pneumothorax, or pleural effusion"
1,s,The lungs are mildly hypoinflated with increased peripheral lung markings noted predominantly in the right upper and lower lung
1,s,The lungs are mildly hypoinflated without focal consolidation
1,s,The lungs are moderately hypoinflated with bibasilar XXXX opacities XXXX adjacent atelectasis
1,s,The lungs are slightly hypoinflated but clear
1,s,"The lungs are underinflated, but XXXX given the underinflation, the XXXX appear enlarged, more XXXX than on the exam and XXXX"
1,s,The lungs demonstrate low lung volumes but are clear bilaterally
1,s,The lungs focal airspace consolidation
1,s,"The lungs remain grossly clear, aside from mild biapical pleural-peripheral scarring and minimal chronic interstitial changes"
5,s,The lungs remain hyperexpanded
1,s,The lungs remain hypoinflated with blunted costophrenic XXXX
1,s,The medial compartment is markedly narrow
1,s,The medial lung apices are obscured by the patients mandible
1,s,The mediastinal and hilar lymph XXXX are less prominent than previously
1,s,The mediastinal silhouette is widened with overlying sternotomy XXXX
1,s,The mediastinum and parahilar structures are also slightly prominent but unchanged
1,s,The mediastinum appears somewhat prominent
1,s,The mediastinum is Within normal limits the lungs are hypoinflated
1,s,The mediastinum is stable with aortic tortuosity
1,s,The mediastinum is stable with changes of XXXX sternotomy and bypass graft
1,s,The mediastinum is stable with tortuous aorta
1,s,The most caudal XXXX sternotomy XXXX is fractured
1,s,The obstruction are intact with mild degenerative change in the thoracic spine
1,s,The opacity at the left lung base appears stable from prior exam
1,s,The osseous structures are intact with degenerative changes in thoracic spine
1,s,The osseous structures are intact with mild degenerative changes in thoracic spine
1,s,"The osseous structures are intact, with mild degenerative changes in the thoracic spine"
1,s,The osseous structures are remarkable for degenerative changes
1,s,The other nodules seen on the chest CT scan are not XXXX identified
1,s,The outside x-XXXX is normal except for slight cardiomegaly
1,s,The parenchymal scar in the left lower lobe is unchanged in the interval
1,s,The patchy right lower lobe and left lower lobe interstitial infiltrates are largely unchanged in the interval
1,s,The patient has XXXX right middle lobe atelectasis and scarring in this region on old CT scans
1,s,The patient has a tracheostomy
1,s,The patient has undergone prior left lobectomy
1,s,The patient is obese
1,s,The patient is post aortic valve replacement
2,s,The patient is status post CABG
2,s,The patient is status post XXXX sternotomy
1,s,The patient is status post valve replacement
1,s,The patient is status post vertebroplasty at multiple levels
2,s,The patient was shielded
1,s,The patients chin obscures the bilateral lung apices
1,s,The posterior costophrenic XXXX are excluded on the lateral view
1,s,The postoperative cardiomediastinal silhouette is stable and upper limits of normal in size
1,s,The previously identified left lower lobe nodule has increased in size
1,s,The previouslylt;BRgt;described XXXX deformity in the midthoracic spine is again seen
1,s,The primordial XXXX was employed to notify the referring physicians of this critical finding
1,s,The pulmonary nodules and masses masses on previous exam are smaller and not definitely seen
1,s,The pulmonary vasculaturity is increased
1,s,The right acromioclavicular joint is mildly widened with respect to the left
1,s,The right chest XXXX tip is visualized in the mid SVC
1,s,The right costophrenic sulcus is blunted
1,s,"The right diaphragm is elevated, there are small right and XXXX left pleural effusions"
1,s,"The right glenohumeral joint is normal, but the left is narrowed"
1,s,The right hemidiaphragm is again elevated
1,s,The right hemidiaphragm is elevated
1,s,The right lateral heart XXXX is obscured
1,s,The right lower lobe is totally opaque
1,s,The right lower lobe pneumonia
1,s,The right lung base is excluded from view
1,s,The right lung demonstrates a large right pleural effusion with associated atelectatic collapse of the right middle lobe and partial collapse of the right lower lobe
1,s,The right total knee prosthesis remains in XXXX
1,s,The right upper extremity PICC tip is in the upper SVC
1,s,The scarring in the left lower lobe is again noted and unchanged from prior exam
1,s,The skeletal structures are notable for an old apparent fracture at T12-L1 or congenital fusion unchanged from the prior study
1,s,The skeletal structures short thready changes of the spine
1,s,The skeletal structures show arthritic changes
1,s,The skeletal structures show scoliosis and arthritic changes
1,s,The skeletal structures show senescent changes
1,s,The skeletal structures show several old rib fractures unchanged in the prior study on the left
1,s,The skeletal structures show some senescent changes
1,s,The small amount of pleural fluid is XXXX deep to the fracture
1,s,The small nodular opacities were present on the old CT scan from XXXX
1,s,The smaller one appears to be within the right upper lobe and the large XXXX appears to be within the left lower lobe
1,s,The stomach is distended with an air-fluid level
1,s,"The superior thoracic spine is again noted, unchanged from prior"
1,s,"The there are XXXX opacities in the left lower lobe of the lung, which are most XXXX dependent atelectasis"
1,s,The there is a diffuse reticulonodular pattern the lungs bilaterally
3,s,The thoracic aorta is calcified
1,s,The thoracic aorta is mildly tortuous
2,s,The thoracic aorta is mildly tortuous and calcified
1,s,The thoracic aorta is prominent with calcification within the aorta
9,s,The thoracic aorta is tortuous
2,s,The thoracic aorta is tortuous and calcified
1,s,The thoracic aorta is tortuous and calcified with stable appearance since XXXX exam
1,s,"The thoracic aorta is tortuous, stable from the prior radiograph"
1,s,The thoracic aorta is torturous however the mediastinal contours are within normal limits
1,s,The thoracic aorta is unfolded and tortuous
1,s,The thoracic aorta remains tortuous
1,s,The tip appears to be in the proximal SVC
1,s,The tip has moved into the left innominate vein
1,s,The tip is in the upper right atrium
1,s,The tip is noted in the superior XXXX XXXX inferiorly
1,s,The tip of the catheter reaches the level of the brachiocephalic venous confluence
1,s,The tip projects over the lower superior XXXX XXXX
1,s,The tip projects over the upper SVC
1,s,The tracheostomy tube is in stable position
1,s,The tracheostomy tube is in unchanged position
1,s,The tracheostomy tube tip is 5 cm above the carina
1,s,The transverse XXXX is calcified
1,s,The upper lobe pulmonary vascularity appears mildly prominent consistent with pulmonary venous hypertension
1,s,The visualized XXXX XXXX are intact without acute osseous abnormality
1,s,"The visualized osseous structures demonstrate mild multilevel degenerative disc disease of the thoracolumbar spine, without acute osseous abnormality"
1,s,There XXXX and patchy nodular densities in both lower lung XXXX more marked on the right than the left
1,s,There appear to be small bilateral pleural effusions
1,s,There appears to be a healing fracture of the posterolateral right 8th rib
1,s,There appears to be a mildly displaced fracture of the mid right clavicle
1,s,There appears to be generalized mild interstitial changes in both lungs
1,s,There appears to the contrast XXXX within small colonic diverticula in the splenic flexure region
1,s,"There are 2 AICD leads, one tip in expected region of right atrium and one tip in expected region of right ventricle"
1,s,"There are 2 ICD leads, one with the tip in the expected region of the right atrium and the other with the tip projected over the midline in the expected region of the right ventricle"
1,s,"There are 2 ICD leads, one with the tip in the expected region of the right atrium and the other with the tip projected over the midline on frontal view, somewhat atypical"
1,s,"There are 2 XXXX masses within the right chest, largest over the right heart XXXX measuring up to 3.8 x 3.4 cm"
1,s,"There are 2 right upper lobe lung nodules, the largest measuring approximately 12 mm"
1,s,There are 3 cardiac pacing leads in stable position
12,s,There are T-spine osteophytes
1,s,"There are XXXX biapical opacities, XXXX scarring"
1,s,There are XXXX bilateral lower lobe opacities
1,s,There are XXXX bilateral pleural effusions posteriorly
2,s,There are XXXX degenerative changes of the thoracic spine
1,s,"There are XXXX fragments overlying the posterior left chest, right neck base and XXXX fragments in the left costophrenic XXXX"
1,s,There are XXXX left upper lobe opacities
1,s,There are XXXX multilevel degenerative changes of the thoracic spine
1,s,"There are XXXX opacities in the right mid lung, XXXX subsegmental atelectasis"
1,s,There are XXXX opacities overlying the left lung base on the frontal view
1,s,There are XXXX opacities which appear to XXXX XXXX above the right XXXX fissure
1,s,"There are XXXX opacities within both lung bases, XXXX representing atelectasis"
1,s,There are XXXX spine marginal osteophytes
1,s,There are XXXX sternotomy XXXX and mediastinal surgical clips XXXX secondary to a CABG procedure
1,s,There are XXXX sternotomy XXXX and surgical clips compatible with prior CABG
1,s,There are XXXX sternotomy XXXX and surgical clips from prior CABG
1,s,There are XXXX sternotomy XXXX identified
1,s,There are XXXX streaky areas of atelectasis
1,s,There are XXXX-filled loops of mildly dilated colon in the left upper quadrant
1,s,There are a few XXXX opacities in the lung bases bilaterally
1,s,There are a few scattered calcified granulomas
1,s,"There are a few small nodular opacities in the left lung, XXXX seen on the frontal view overlying the left 6th posterior rib"
1,s,There are a few thin peripheral reticular opacities in the bases compatible with mild edema given mild central venous congestion
1,s,There are acute mild anterior XXXX deformities identified at L1-L2
1,s,There are advanced degenerative changes in the XXXX bilaterally
1,s,"There are advanced degenerative changes of the glenohumeral joints bilaterally with bone-on-bone articulation, remodeling of the glenoid, and extensive subchondral cystic change"
1,s,There are also mild increased interstitial markings without focal consolidation or pleural effusion
1,s,There are arthritic changes of the spine
1,s,There are atherosclerotic calcifications
1,s,There are atherosclerotic calcifications of the aortic XXXX
22,s,There are atherosclerotic changes of the aorta
1,s,There are atherosclerotic institutions of the aorta
1,s,"There are biapical opacities, stable from the prior study"
1,s,There are bibasilar airspace opacities left greater than right with small right pleural effusion
1,s,"There are bibasilar airspace opacities with small bilateral pleural effusions, left greater than right"
1,s,There are bilateral breast prostheses
1,s,"There are bilateral interstitial opacities, increased since the previous exam"
1,s,There are bilateral opacities most prominent in the lower lobes bilaterally
1,s,There are bilateral pleural effusions
1,s,"There are bilateral pleural effusions with bibasilar airspace disease, right greater than left"
1,s,There are broken 1st and 3rd-5XXXX XXXX XXXX
1,s,There are calcifications in the aortic XXXX
2,s,There are calcifications of the aortic XXXX
1,s,"There are calcifications projecting of the left midlung, unchanged from prior, this is is XXXX sequela of prior granulomatous disease"
2,s,There are calcified granulomas
1,s,There are calcified granulomas at the right perihilar regions appear stable
1,s,There are calcified granulomas in the left lower lobe
1,s,There are calcified granulomas noted
1,s,There are calcified granulomas within the left lower lobe
1,s,There are calcified hilar lymph XXXX
1,s,There are calcified hilar lymph XXXX bilaterally
1,s,There are calcified hilar lymph XXXX there
1,s,There are calcified left hilar and mediastinal lymph XXXX
2,s,There are calcified left hilar lymph XXXX
3,s,There are calcified mediastinal lymph XXXX
1,s,"There are calcified mediastinal lymph XXXX, with a calcified right lower lobe pulmonary nodule"
1,s,There are calcified mediastinal perihilar pulmonary nodules consistent with sequela of old granulomatous infection
1,s,There are calcified nodules projecting in the right upper lung
1,s,There are calcified right hilar and mediastinal lymph XXXX
1,s,There are calcified right hilar granuloma
1,s,There are calcified right hilar granulomas
1,s,There are calcified right hilar lymph XXXX as XXXX
1,s,There are calcified subcarinal and right hilar lymph XXXX
1,s,There are changes of XXXX sternotomy and CABG
1,s,There are changes of chronic lung disease noticed by hyperinflated lungs and streaky opacities compatible with scar
1,s,"There are changes of prior midline sternotomy with surgical clips consistent with CABG, and stable mild cardiomegaly"
1,s,There are cholecystectomy clips
1,s,There are cholecystectomy clips in the right upper quadrant of the abdomen
1,s,There are chronic appearing right basilar interstitial markings
1,s,There are chronic changes in both lungs with appearance of emphysema
1,s,There are chronic changes particularly noted in the lung apices
1,s,There are chronically increased interstitial lung markings without superimposed focal airspace disease identified
1,s,There are costochondral calcifications
1,s,There are degenerative changes and a mild dextroscoliosis in the thoracic spine
3,s,There are degenerative changes in the thoracic spine
1,s,There are degenerative changes in thoracic spine and thoracic kyphosis
1,s,There are degenerative changes of the XXXX
1,s,There are degenerative changes of the XXXX and spine
1,s,There are degenerative changes of the acromioclavicular joints
1,s,There are degenerative changes of the first costochondral joints bilaterally
1,s,There are degenerative changes of the midthoracic spine
12,s,There are degenerative changes of the spine
1,s,There are degenerative changes of the spine noted
3,s,There are degenerative changes of the thoracic spine
1,s,There are degenerative changes of the thoracic spine noted
1,s,There are degenerative changes of thoracic spine
1,s,There are degenerative changes throughout the midlower thoracic spine
2,s,There are degenerative changes throughout the thoracic spine
1,s,There are degenerative changes with medial compartment osteophytes
1,s,There are degenerative changes within the XXXX bilaterally and left acromioclavicular joint
1,s,There are degenerative endplate changes throughout the thoracic spine
1,s,There are diffuse bilateral interstitial and alveolar opacities consistent with chronic obstructive lung disease and bullous emphysema
8,s,There are diffuse degenerative changes of the spine
1,s,There are diffuse increased interstitial opacities identified
1,s,"There are diffuse, bilateral interstitial opacities, with XXXX B lines demonstrated"
1,s,There are diffusely increased interstitial opacities bilaterally
1,s,There are diminished lung volumes with XXXX XXXX atelectasis
1,s,There are diminished lung volumes with central bronchovascular crowding
1,s,"There are emphysematous changes with increased interstitial markings, particularly in the periphery and lung bases"
1,s,"There are emphysematous changes, particularly within the right upper lobe"
2,s,There are endplate changes in the spine
2,s,There are endplate changes within the spine
1,s,There are expansile changes within the right clavicle which were seen on the previous XXXXCT
1,s,"There are extensive fibrotic changes in the right lung with rightward shift of the trachea, similar to the previous exam"
1,s,There are extensive vascular calcifications
1,s,There are finding status post sternotomy and CABG
1,s,There are fractures of the right anterior 5th through 9th anterior ribs with mild displacement
1,s,There are gastroesophageal junction and epigastric postsurgical changes
1,s,There are granulomatous sequela
1,s,There are grossly intact XXXX sternotomy XXXX and mediastinal surgical clips
1,s,There are healed fractures of several left anterior ribs
1,s,"There are increased bibasilar airspace opacities, left greater than right"
1,s,There are increased lucencies in the bilateral apices along with horizontal oblique scarring in the left upper lobe
1,s,There are intact midline sternotomy XXXX and postsurgical changes of prior CABG
1,s,There are large calcified mediastinal and right hilar granulomas
1,s,There are left-sided axillary clips
12,s,There are low lung volumes
1,s,There are low lung volumes and bilateral moderate to large pleural effusions with bibasilar atelectasisairspace disease that are larger in size in comparison to the prior exam
1,s,There are low lung volumes causing bibasilar atelectasis and bronchovascular crowding
1,s,There are low lung volumes causing bronchovascular crowding
1,s,"There are low lung volumes on the frontal view, which accentuates heart size and lung markings"
1,s,There are low lung volumes with XXXX opacities consistent with focal atelectasis
2,s,There are low lung volumes with associated bronchovascular crowding and basilar subsegmental atelectasis
1,s,There are low lung volumes with bibasilar opacities XXXX representing subsegmental atelectasis
6,s,There are low lung volumes with bronchovascular crowding
1,s,There are low lung volumes with bronchovascular crowding and scattered XXXX opacities in the bilateral lung bases
1,s,There are low lung volumes with bronchovascular crowding as a result
1,s,There are low lung volumes with central vascular congestion and lower lobe subsegmental atelectasis
1,s,There are low lung volumes with left basilar subsegmental atelectasis
2,s,"There are low lung volumes, causing bibasilar atelectasis and bronchovascular crowding"
1,s,"There are low lung volumes, with bronchovascular crowding as a result"
1,s,There are low volumes with bronchovascular crowding
1,s,There are lower lung volumes
1,s,There are midfoot degenerative changes and plantar calcaneal enthesophyte
1,s,There are midline sternotomy XXXX and mediastinal clips consistent with prior CABG
1,s,There are mild bilateral prominent lung interstitial opacities consistent with emphysematous disease
1,s,There are mild chronic changes without focal consolidation
4,s,There are mild degenerative changes along the thoracic spine
1,s,There are mild degenerative changes and thoracic spine
2,s,There are mild degenerative changes in the thoracic spine
17,s,There are mild degenerative changes of the spine
3,s,There are mild degenerative changes of the thoracic spine
3,s,There are mild degenerative endplate changes in the thoracic spine
1,s,"There are mild diffuse bilateral interstitial opacities, XXXX pulmonary edema"
1,s,There are mild diffuse degenerative changes of the spine
1,s,"There are mild right apical opacities, XXXX scarring"
1,s,There are mild thoracic spine degenerative changes
1,s,"There are mildly low lung volumes without focal consolidation, pneumothorax, or effusion identified"
14,s,There are minimal degenerative changes of the spine
